positionname,j2s7s300_joint_1,j2s7s300_joint_2,j2s7s300_joint_3,j2s7s300_joint_4,j2s7s300_joint_5,j2s7s300_joint_6,j2s7s300_joint_7
start,6.926667877144455,1.5359733650132386,-2.5821788887037815,0.7375617981071726,-4.040836159898166,4.84333820908054,6.962241850353516
home,8.083567425228035,3.440127685465496,-3.1402256530022554,0.7578785214311691,-1.6528564426215626,4.49568276879498,5.033514542523098
positionname,j2s7s300_joint_1,j2s7s300_joint_2,j2s7s300_joint_3,j2s7s300_joint_4,j2s7s300_joint_5,j2s7s300_joint_6,j2s7s300_joint_7
triangle1,7.770834548948901,2.3286936235117506,-2.8408693022463725,0.9425920456877023,-3.01572047519607,4.278808511740486,7.6373792856672855
